l,dl
"5447,62608829529","0,160520606382103"
"5468,46539810175","0,297721267617735"
"5514,8892754034","0,121762574541745"
"5538,81952970389","0,168649486797314"
"5590,70775154002","0,124538055422281"
"5618,14719090582","0,094912389488889"
"5646,76180814858","0,039672700369106"
"5676,13703633883","0,120699605191879"
"5706,9054679926","0,013704896440243"
