l,dl
"5527,18432013895","0,050043060294418"
"5550,76303368961","0,088156051458529"
"5575,46686976093","0,081360969454767"
"5590,65958871421","0,070630054785749"
"5618,16031165414","0,039527574009581"
"5646,80766353275","0,023949476856291"
"5676,36922455097","0,092812910822186"
"5707,01656768467","0,007507367902349"
