l,dl
"5277,6297464313","0,073163878486658"
"5291,42313325697","0,035690762034461"
"5305,65350390785","0,051181415120864"
"5321,00404837906","0,087022239799852"
"5336,7482700922","0,051059066076474"
"5352,97401743935","0,137704106458096"
"5370,82692143955","0,064810730673723"
"5389,0271132485","0,074197780682361"
"5407,8711348248","0,052943803812448"
