Channel,Counts
280,5
281,1
282,5
283,6
284,2
285,5
286,1
287,4
288,2
289,3
290,2
291,5
292,5
293,7
294,1
295,6
296,5
297,3
298,3
299,4
300,6
301,3
302,1
303,3
304,2
305,2
306,3
307,1
308,7
309,3
310,3
311,0
312,2
313,4
314,5
315,2
316,4
317,3
318,2
319,2
320,6
321,1
322,1
323,1
324,3
325,2
326,3
327,3
328,7
329,2
330,0
331,3
332,3
333,3
334,2
335,2
336,3
337,1
338,3
339,3
340,2
341,3
342,3
343,2
344,0
345,2
346,2
347,4
348,2
349,0
350,2
351,0
352,3
353,1
354,3
355,3
356,4
357,3
358,3
359,4
360,5
361,1
362,4
363,1
364,3
365,2
366,0
367,1
368,0
369,1
370,0
371,2
372,2
373,1
374,2
375,3
376,2
377,1
378,0
379,1
380,2
381,1
382,3
383,2
384,1
385,2
386,1
387,2
388,3
389,0
390,0
391,1
392,0
393,4
394,1
395,2
396,0
397,1
398,0
399,0
400,1
401,1
402,4
403,1
404,2
405,2
406,2
407,3
408,3
409,0
410,2
411,2
412,2
413,0
414,1
415,2
416,3
417,5
418,2
419,2
420,2
421,2
422,1
423,1
424,2
425,0
426,0
427,1
428,0
429,0
430,1
431,0
432,1
433,0
434,2
435,0
436,1
437,3
438,0
439,2
440,1
441,2
442,3
443,1
444,2
445,1
446,3
447,1
448,3
449,2
450,2
451,3
452,3
453,0
454,2
455,1
456,0
457,1
458,0
459,2
460,1
461,3
462,1
463,3
464,2
465,3
466,1
467,0
468,1
469,2
470,1
471,1
472,1
473,1
474,1
475,1
476,3
477,1
478,1
479,0
480,2
481,0
482,2
483,1
484,2
485,1
486,2
487,1
488,1
489,2
490,0
491,1
492,1
493,4
494,1
495,2
496,1
497,1
498,0
499,1
500,1
501,0
502,0
503,1
504,0
505,2
506,1
507,2
508,2
509,0
510,3
511,1
512,2
513,1
514,1
515,1
516,0
517,2
518,1
519,2
520,1
521,4
522,0
523,1
524,2
525,2
526,2
527,2
528,1
529,0
530,0
531,0
532,2
533,2
534,2
535,0
536,1
537,0
538,0
539,1
540,0
541,0
542,0
543,1
544,1
545,3
546,0
547,2
548,1
549,0
550,0
551,1
552,1
553,1
554,0
555,1
556,0
557,0
558,0
559,0
560,0
561,1
562,1
563,1
564,1
565,1
566,1
567,0
568,0
569,1
570,0
571,0
572,1
573,0
574,0
575,2
576,0
577,1
578,0
579,0
580,1
581,1
582,0
583,0
584,1
585,1
586,0
587,0
588,1
589,1
590,0
591,0
592,1
593,0
594,1
595,2
596,1
597,0
598,0
599,0
600,1
601,0
602,0
603,0
604,1
605,0
606,1
607,2
608,1
609,0
610,1
611,1
612,1
613,0
614,2
615,0
616,1
617,1
618,0
619,1
620,1
621,0
622,1
623,1
624,2
625,2
626,0
627,0
628,0
629,1
630,1
631,0
632,0
633,1
634,0
635,2
636,2
637,1
638,1
639,1
640,0
641,2
642,1
643,0
644,2
645,1
646,1
647,1
648,2
649,0
650,0
651,0
652,1
653,1
654,0
655,0
656,0
657,0
658,1
659,0
660,0
661,0
662,0
663,1
664,0
665,1
666,0
667,0
668,0
669,0
670,0
671,1
672,0
673,0
674,2
675,0
676,0
677,1
678,0
679,0
680,0
681,1
682,0
683,0
684,0
685,1
686,3
687,1
688,1
689,0
690,2
691,0
692,0
693,0
694,1
695,0
696,0
697,1
698,2
699,1
700,0
701,4
702,0
703,1
704,1
705,0
706,0
707,0
708,2
709,1
710,0
711,0
712,0
713,0
714,0
715,2
716,0
717,1
718,1
719,1
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,1
729,0
730,0
731,1
732,0
733,1
734,3
735,0
736,0
737,0
738,1
739,1
740,1
741,0
742,2
743,0
744,1
745,0
746,0
747,1
748,0
749,0
750,0
751,2
752,0
753,1
754,3
755,0
756,2
757,0
758,0
759,0
760,0
761,2
762,3
763,0
764,0
765,0
766,1
767,0
768,0
769,1
770,1
771,0
772,1
773,0
774,1
775,0
776,0
777,0
778,2
779,0
780,1
781,2
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,1
791,0
792,1
793,0
794,0
795,0
796,1
797,0
798,1
799,0
800,1
801,0
802,1
803,1
804,1
805,0
806,0
807,0
808,0
809,1
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,1
827,0
828,0
829,2
830,1
831,1
832,0
833,0
834,0
835,1
836,0
837,0
838,0
839,1
840,0
841,0
842,0
843,0
844,1
845,0
846,1
847,0
848,1
849,1
850,0
851,0
852,0
853,1
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,1
867,0
868,0
869,0
870,1
871,0
872,0
873,1
874,1
875,1
876,1
877,0
878,0
879,1
880,1
881,2
882,0
883,0
884,0
885,1
886,0
887,0
888,0
889,0
890,0
891,0
892,1
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,1
902,0
903,0
904,0
905,0
906,0
907,0
908,1
909,0
910,0
911,0
912,1
913,1
914,0
915,0
916,2
917,1
918,0
919,0
920,0
921,1
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,1
931,0
932,0
933,1
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,1
943,1
944,0
945,0
946,1
947,0
948,1
949,0
950,0
951,0
952,0
953,1
954,0
955,0
956,0
957,1
958,1
959,1
960,1
961,0
962,0
963,0
964,0
965,0
966,1
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,1
976,0
977,2
978,2
979,1
980,0
981,0
982,0
983,1
984,1
985,0
986,0
987,1
988,0
989,1
990,0
991,0
992,0
993,2
994,0
995,0
996,0
997,0
998,0
999,2
1000,0
1001,0
1002,1
1003,0
1004,0
1005,0
1006,1
1007,0
1008,0
1009,0
1010,0
1011,1
1012,0
1013,1
1014,4
1015,1
1016,1
1017,0
1018,0
1019,1
1020,1
1021,0
1022,0
1023,1
1024,0
1025,0
1026,0
1027,0
1028,1
1029,0
1030,0
1031,0
1032,0
1033,1
1034,0
1035,0
1036,0
1037,0
1038,1
1039,0
1040,0
1041,0
1042,1
1043,1
1044,1
1045,0
1046,0
1047,1
1048,1
1049,0
1050,0
1051,1
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,1
1060,0
1061,1
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,1
1073,1
1074,0
1075,0
1076,0
1077,0
1078,0
1079,1
1080,0
1081,0
1082,1
1083,1
1084,0
1085,0
1086,0
1087,1
1088,0
1089,1
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,1
1109,0
1110,2
1111,0
1112,0
1113,1
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,1
1125,1
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,1
1136,2
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,1
1157,0
1158,0
1159,0
1160,1
1161,1
1162,0
1163,0
1164,0
1165,1
1166,0
1167,0
1168,1
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,1
1182,0
1183,0
1184,0
1185,0
1186,1
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,1
1195,0
1196,0
1197,1
1198,0
1199,0
1200,0
1201,0
1202,1
1203,1
1204,0
1205,1
1206,0
1207,0
1208,0
1209,0
1210,0
1211,1
1212,0
1213,0
1214,1
1215,0
1216,0
1217,1
1218,1
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,1
1228,0
1229,0
1230,1
1231,0
1232,1
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,1
1241,0
1242,1
1243,0
1244,0
1245,0
1246,0
1247,1
1248,0
1249,0
1250,1
1251,0
1252,0
1253,1
1254,1
1255,0
1256,0
1257,0
1258,0
1259,0
1260,1
1261,0
1262,0
1263,0
1264,0
1265,0
1266,1
1267,0
1268,0
1269,0
1270,1
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,1
1279,0
1280,0
1281,0
1282,0
1283,1
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,1
1295,0
1296,0
1297,0
1298,1
1299,0
1300,0
1301,1
1302,0
1303,1
1304,0
1305,0
1306,0
1307,1
1308,0
1309,0
1310,0
1311,1
1312,0
1313,0
1314,1
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,1
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,1
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,1
1363,0
1364,0
1365,1
1366,1
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,1
1377,1
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,1
1396,1
1397,0
1398,0
1399,0
1400,0
1401,0
1402,1
1403,0
1404,0
1405,1
1406,1
1407,0
1408,1
1409,0
1410,0
1411,1
1412,1
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,1
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,1
1441,0
1442,1
1443,0
1444,0
1445,0
1446,0
1447,1
1448,0
1449,0
1450,0
1451,0
1452,1
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,1
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,1
1475,0
1476,1
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,2
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,1
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,2
1528,0
1529,1
1530,0
1531,0
1532,0
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,1
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,1
1559,0
1560,0
1561,0
1562,0
1563,1
1564,1
1565,0
1566,1
1567,0
1568,0
1569,0
1570,1
1571,0
1572,0
1573,0
1574,0
1575,2
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,1
1583,1
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,1
1595,0
1596,0
1597,0
1598,1
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,1
1607,0
1608,0
1609,1
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,1
1618,0
1619,1
1620,0
1621,0
1622,0
1623,0
1624,1
1625,0
1626,0
1627,1
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,1
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,1
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,1
1654,0
1655,0
1656,1
1657,0
1658,0
1659,0
1660,0
1661,1
1662,0
1663,0
1664,0
1665,0
1666,0
1667,1
1668,0
1669,0
1670,0
1671,2
1672,0
1673,0
1674,0
1675,1
1676,0
1677,0
1678,0
1679,1
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,1
1687,1
1688,0
1689,0
1690,1
1691,0
1692,0
1693,0
1694,0
1695,1
1696,1
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,1
1711,1
1712,0
1713,0
1714,0
1715,0
1716,0
1717,1
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,1
1761,0
1762,1
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,1
1772,0
1773,0
1774,0
1775,0
1776,1
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,1
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,1
1816,0
1817,0
1818,0
1819,0
1820,1
1821,0
1822,0
1823,1
1824,1
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,1
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,1
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,1
1901,0
1902,0
1903,0
1904,0
1905,0
1906,1
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,2
1923,0
1924,0
1925,0
1926,0
1927,1
1928,1
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,2
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,1
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,2
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,1
1977,0
1978,0
1979,0
1980,1
1981,1
1982,0
1983,2
1984,0
1985,0
1986,0
1987,0
1988,2
1989,0
1990,0
1991,0
1992,0
1993,1
1994,0
1995,1
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,1
2006,0
2007,0
2008,0
2009,1
2010,0
2011,1
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,2
2019,1
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,1
2027,2
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
