Channel,Counts
280,20
281,22
282,15
283,21
284,17
285,14
286,27
287,13
288,27
289,13
290,22
291,21
292,14
293,12
294,15
295,14
296,12
297,15
298,12
299,11
300,12
301,10
302,9
303,8
304,7
305,11
306,10
307,8
308,6
309,3
310,3
311,5
312,8
313,5
314,3
315,7
316,9
317,6
318,6
319,4
320,7
321,4
322,2
323,7
324,3
325,2
326,0
327,4
328,4
329,1
330,4
331,3
332,3
333,2
334,4
335,3
336,5
337,5
338,1
339,0
340,0
341,2
342,0
343,2
344,2
345,2
346,4
347,2
348,0
349,4
350,4
351,3
352,2
353,2
354,1
355,1
356,0
357,1
358,1
359,1
360,0
361,0
362,3
363,4
364,1
365,2
366,2
367,3
368,2
369,0
370,3
371,2
372,1
373,2
374,2
375,2
376,0
377,2
378,1
379,3
380,1
381,2
382,1
383,1
384,1
385,1
386,0
387,2
388,1
389,1
390,2
391,2
392,1
393,3
394,3
395,0
396,1
397,1
398,1
399,0
400,0
401,0
402,2
403,2
404,2
405,2
406,1
407,0
408,2
409,0
410,0
411,1
412,0
413,0
414,4
415,0
416,2
417,2
418,0
419,2
420,1
421,2
422,2
423,1
424,1
425,2
426,2
427,2
428,1
429,0
430,1
431,0
432,2
433,0
434,1
435,2
436,2
437,2
438,0
439,1
440,1
441,1
442,3
443,2
444,0
445,0
446,1
447,0
448,3
449,2
450,2
451,1
452,0
453,0
454,0
455,0
456,0
457,2
458,0
459,2
460,1
461,0
462,1
463,1
464,0
465,0
466,2
467,0
468,2
469,0
470,0
471,5
472,0
473,1
474,0
475,2
476,0
477,1
478,1
479,1
480,0
481,0
482,2
483,1
484,0
485,0
486,0
487,0
488,1
489,0
490,0
491,1
492,0
493,3
494,1
495,0
496,1
497,1
498,2
499,0
500,2
501,1
502,1
503,0
504,0
505,1
506,0
507,0
508,1
509,0
510,0
511,0
512,1
513,0
514,3
515,1
516,0
517,1
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,2
528,0
529,0
530,4
531,0
532,3
533,0
534,1
535,0
536,0
537,1
538,0
539,0
540,0
541,0
542,1
543,1
544,0
545,0
546,1
547,0
548,0
549,0
550,1
551,1
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,1
561,0
562,0
563,1
564,0
565,0
566,0
567,0
568,0
569,0
570,1
571,1
572,0
573,0
574,0
575,0
576,0
577,0
578,1
579,0
580,0
581,0
582,0
583,1
584,0
585,1
586,0
587,1
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,1
600,0
601,0
602,0
603,0
604,0
605,0
606,1
607,0
608,0
609,0
610,0
611,1
612,1
613,1
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,1
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,1
636,0
637,0
638,0
639,0
640,0
641,0
642,1
643,0
644,2
645,0
646,0
647,1
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,2
657,1
658,0
659,0
660,0
661,1
662,1
663,0
664,0
665,1
666,0
667,0
668,0
669,0
670,1
671,1
672,0
673,0
674,0
675,0
676,1
677,1
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,1
693,0
694,0
695,0
696,0
697,0
698,1
699,0
700,0
701,0
702,0
703,0
704,1
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,1
718,1
719,0
720,0
721,0
722,0
723,1
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,1
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,1
750,0
751,0
752,0
753,0
754,0
755,2
756,0
757,1
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,1
771,0
772,1
773,1
774,0
775,0
776,1
777,0
778,0
779,0
780,0
781,0
782,2
783,0
784,1
785,0
786,0
787,0
788,0
789,0
790,1
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,1
805,0
806,1
807,1
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,1
821,0
822,0
823,0
824,0
825,0
826,0
827,1
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,1
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,2
853,1
854,0
855,0
856,0
857,0
858,1
859,0
860,0
861,1
862,0
863,0
864,0
865,0
866,1
867,0
868,0
869,0
870,0
871,0
872,0
873,1
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,1
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,1
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,1
939,0
940,0
941,0
942,0
943,0
944,1
945,0
946,1
947,0
948,0
949,1
950,0
951,0
952,0
953,0
954,1
955,0
956,0
957,0
958,0
959,1
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,1
985,0
986,0
987,0
988,0
989,0
990,1
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,1
1004,1
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
